marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,49631440,R1NV38DF3KQG9R,B004QM0OJ0,296319484,TheraBreath Dry Mouth Lozenges,Beauty,4,0,0,N,Y,Even my Dentist didn't know!,"If you have dry mouth, these lozenges will solve your problem during the night. But don't take anyone's opinion, including mine, just invest in one box and find out the truth for yourself.",8/31/2015
US,37875446,R3MO13NG1HWV8X,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,5,0,0,N,N,Five Stars,This is such a great package!!!!! Love that i can return to doing nails!,7/21/2015
US,19582934,R7BG6ZA0QRX4D,B004OHQR1Q,709054453,"Dotting 5 X 2 Way Marbleizing Dotting Pen Set for Nail Art Manicure Pedicure, 4 Ounce",Beauty,4,0,0,N,Y,Four Stars,as described. Thanks!,8/20/2015
US,1443478,R1WZFEXXSRMUUG,B009ESL1SY,964968057,Skulls and Roses Ed Hardy Eau De Parfums for Women,Beauty,5,0,0,N,Y,Five Stars,Love the perfume,5/30/2015
US,20189629,RWELFI42DMCG3,B008Y9M412,874223919,Etude House Fresh Cherry Tint # 02 RD301,Beauty,5,0,0,N,Y,Its such a good product And I really like how it came with ...,Its such a good product<br />And I really like how it came with samples<br />The color is very cute,12/24/2014
US,36652435,R18T7TGCG6SRXX,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,5,1,1,N,Y,Best facial soap ever!,"I use this with my Clarisonic face brush and it leaves my skin feeling fresh, clean and not dry at all. I have normal skin type and have had no problems with this soap drying out my skin. I use it mainly on my face, neck, chest and arms.",3/11/2014
US,22429855,RCA4DHFC52O5W,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,5,1,2,N,Y,Love!,I love these little containers. The tops fit tight and they do not untwist themselves easily loose in my purse. They make good containers to give samples to friends or to make your own crayon lipstick! All of the lids fit and they came shipped quickly! I will buy from this seller again.,3/29/2014
US,10014376,R2VM8E4I6WPO21,B00YMMENPK,74880696,Rose Water,Beauty,5,0,0,N,Y,Wonderful product! EXCEPTIONAL CUSTOMER SERVICE!,They have the most AMAZING customer service!! I would totally order from them again! I am very impressed. Their rose water tonic is great! A++++++,8/19/2015
US,48737021,R1KHFWDXYKQE7B,B00D9NV2D4,794858888,Shea Butter,Beauty,5,0,0,N,Y,Five Stars,Good product and a lot of helpful information. Thanks!,8/31/2015
US,48658287,RA3XVQHF9J1F3,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,4,1,1,N,Y,Perfect size for samples,These are my second favorite sample size pots. They hold a good amount of loose powder cosmetics. Great for travel.,5/25/2014
US,2407118,R1QKJOAJWWTDMG,B004QM0OJ0,296319484,TheraBreath Dry Mouth Lozenges,Beauty,5,0,0,N,Y,This is the best and I have tried another brand of oral care,I am on medication that gives me dry mouth and I am a teacher. That was a problem. Not now! This is the best and I have tried another brand of oral care. The other had a terrible taste. This lozenge is nice and refreshing!,8/25/2015
US,40440059,R1DOQO83V9IT34,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,5,8,8,N,Y,What I was hoping for.,"These containers were for a wedding shower favor. I filled them with organic Shea butter and labeled them with printed Avery labels. Good quality container, holds the right amount. Very cute and useful favors. Whew!",9/10/2013
US,828065,R1D83G8MPSKCN8,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,4,0,0,N,Y,Shampoo works!,"I love the shampoo and rinse, but am not convinced the vitamins do any good. Would like to buy the parts separately.",5/26/2015
US,24624799,R1DIRIEQAIAABC,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,5,1,1,N,Y,The Nioxin System is great. I had breast cancer,"The Nioxin System is great. I had breast cancer, lost my hair, found this helped in making my hair not fall out and thicker.",8/8/2015
US,47169594,R1FURBFC559I8L,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,4,0,2,N,Y,step 3 of this treatment i don't like because it dries in your hair like hairspray,step 3 of this treatment i don't like because it dries in your hair like hairspray. I would recommend to use that at night before you go to bed and than wash out in morninh,7/13/2015
US,12912389,R3KWBFWWU1RJM4,B004QM0OJ0,296319484,TheraBreath Dry Mouth Lozenges,Beauty,5,0,0,N,Y,Five Stars,Terrific,8/29/2015
US,24655453,R2A30ALEGLMCGN,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,4,1,1,N,Y,Good Product,"These are great for small mixtures for EO's, especially for traveling. I only gave this 4 stars because of the orifice reducer. The hole is so small it is hard to get the oil out. Just needs to be slightly bigger.",8/31/2015
US,46134147,R35GLGDRMD049S,B00KA5R3KU,934411652,"Jerdon J1015 LED Lighted Makeup Mirror with 5x Magnification, White Finish",Beauty,2,0,0,N,Y,Ok Product,"THe lighting was off and I like a more yellow tone light, however, I can see it would work for someone, just not me",6/13/2015
US,38237397,R21AV47GMSPT4,B00HDZGF4K,371977855,"Joy & Karma Topical Vitamin C Anti Aging Serum for Face with Hyaluronic Acid, 1 fl oz",Beauty,5,0,0,N,N,Five Stars,Love this stuff!!!,8/31/2015
US,9736241,R3ALYBDK8AVGTL,B001KYQA1S,9612905,"Maybelline Great Lash Washable Mascara, Clear [110], 1 ea",Beauty,5,0,0,N,Y,great to use before colored mascara,i use this on lashes before mascara to separate and prepare for the dark colored mascara.<br />no irritations<br />easy to glide on,5/20/2015
US,35562876,RB68DQ3MGZPYL,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,2,1,2,N,Y,Fried my hair ends and had to stop using it as directed.,It has been 2 weeks since I started using the product and the only thing it has done for my hair is fry the ends. I had to stop using the shampoo and conditioner and only use the scalp treatment. Not really sure if it will do anything for me. My hairdresser promoted the product saying her other client started seeing results after 2 uses of the product. It certainly does not work for me. Too good to be true.,8/25/2015
US,46830734,R1SYH86UCMFDHJ,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,4,0,0,N,Y,Good toothbrush. Replacing a previous Oral-B that I wore,Good toothbrush. Replacing a previous Oral-B that I wore out,12/11/2014
US,11963782,R4HRLCC1G9AL3,B004QM0OJ0,296319484,TheraBreath Dry Mouth Lozenges,Beauty,5,0,0,N,Y,Five Stars,I keep them with me all the time.,8/29/2015
US,42793364,R2182RDQ0ZWWR4,B00PKIE760,196988457,"InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs, Arms, Stomach, Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ",Beauty,5,0,0,N,Y,I like this cream -- I use it every night on ...,I like this cream -- I use it every night on my arms and I have noticed improved skin tone.,8/30/2015
US,13272196,R2RZKJW56UFRD2,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,5,0,0,N,Y,"Great product, love it so much","Best eye gel I have ever bought, I also use on my face, feels good, wrinkles, dark circles and bags is disappear little by little after using months. I love it a lot. I will keep going to use it everyday. This is even much better than the expensive eye creams that I used before for many years. Thanks for Insta Natural great eye gel. I just bought my second bottle.",8/31/2015
US,28953491,R3IQYD3ZBUZ8X3,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,4,0,0,N,Y,Four Stars,good product,3/21/2015
US,42502832,R1VLGBS1LUUZHO,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,5,1,1,N,Y,it's made a pretty big difference,"Wow, after a week of using this, it's made a pretty big difference. My hair looks and feels more full.",7/15/2015
US,33372569,R34WUBDUOB9FKG,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,5,0,0,N,Y,buy it,Great price and works well.,8/28/2014
US,48459032,R2FJPCLSRGCHH,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,1,2,3,N,Y,Don't waste your money,THe clips do not hold the curlers in place and I burnt me head and hands,12/8/2014
US,15790227,RWA92GIT3S8QV,B00SMIIR0W,351973146,Schick Hydro Silk TrimStyle Moisturizing Razor,Beauty,5,0,0,N,Y,Nice!,"Very practical, love it!",7/30/2015
US,754795,R3Q1BZVZEPFILH,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,5,0,0,N,N,"Love, but wishing for new colors ;)",Price great and perfect for my Younique samples. Will wish for purple lids?! Price also not to rise but like .50cents! Like the mix up for those of us rely on small sample containers it's nice to have a mix of colors. 3 to 5 grams perfect size as well. Happy with the 3grams myself. If anyone locates purple in a larger set then 12 please contact me at elmore_trish@yahoo.com Thanks,7/2/2015
US,6734099,R1EZYXBULVRU5W,B00SMIIR0W,351973146,Schick Hydro Silk TrimStyle Moisturizing Razor,Beauty,5,0,0,N,Y,Nice product,Nice product,7/30/2015
US,5131805,R28ZIR95TE7ZSY,B004FAWBTO,29111220,Carolina Herrera 3.4 fl oz Eau De Toilette Spray for Men,Beauty,5,0,0,N,Y,It's his favorite cologne.,Bought this for my husband. It's his favorite cologne...smells woooonderful!!!,4/28/2015
US,37669659,R3SJNPCXRVROI3,B004OHQR1Q,709054453,"Dotting 5 X 2 Way Marbleizing Dotting Pen Set for Nail Art Manicure Pedicure, 4 Ounce",Beauty,5,0,0,N,Y,Five Stars,Great tools..,8/22/2015
US,36534144,R246410SBMQ6DM,B00DSYFYRE,858538418,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,5,0,1,N,N,Five Stars,great product,8/12/2015
US,41985309,R2BOMR9Q154Y54,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,5,1,2,N,N,The best soap for acne and scars,I absolutely love this soap.The first couple of days the soap slightly burned around the nose area but after a week it was fine. It cleared up my daughter's acne and faded most of the dark spots I had on my face.Now it does make your skin pretty dry but I apply shea butter immediately after rinsing. My whole family uses it now. This soap is the best black soap I've ever used!,12/12/2011
US,32175880,ROJ2C8MPK1KA2,B00PKIE760,196988457,"InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs, Arms, Stomach, Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ",Beauty,5,0,0,N,N,My honest review!,Great product! It has made mu cellulites fade. I recommend this to everyone.,8/31/2015
US,13843152,R358K7TQ2L2H0H,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,5,0,0,N,N,I love love love this soap,This soap works great for people who are trying to even their skin tone and get rid of dark marks. The only down side is you have to buy a moisturizer because it really dries out your skin. Other than that this soap is great. The package also came on time and was exactly what I ordered.,9/12/2014
US,51998075,RVBY8WA0OCNW1,B00PKIE760,196988457,"InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs, Arms, Stomach, Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ",Beauty,5,0,0,N,N,Five Stars,I enjoy the soft smell of this lotion.,8/26/2015
US,11554163,R1HCP5O8G3URQ6,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,5,0,0,N,Y,Five Stars,Great curlers! They heat up fast and the size of the rollers is great.,12/15/2014
US,11948329,R2UKYQJ9AS9MJU,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,5,0,0,N,Y,This is a great electric toothbrush,This is a great electric toothbrush. I bought this because the dentist suggested I get<br />a electric toothbrush because it does a better job and this one works great.,11/20/2014
US,51595247,R3Q5W11OJSE0LK,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,5,3,3,N,Y,Five Stars,Super fast shipping! Perfect for my DIY lip gloss and eye shadows.,8/10/2014
US,43785116,R24D67WP8LVLPO,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,5,0,0,N,Y,Five Stars,Non-greasy; moisturizing and does what it says. Will purchase again.,8/30/2015
US,43662681,R1O88ZUR9TQYY2,B00PKIE760,196988457,"InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs, Arms, Stomach, Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ",Beauty,3,0,0,N,N,but I really dislike the smell of the cream,"I'm still waiting for the verdict on the cellulite, but I really dislike the smell of the cream. If it really works, great, it's worth it. But I've only been using it a couple of weeks so I'll edit my review after a few months.",8/26/2015
US,512854,R2QGNOSCQMX46D,B00YQK1LVC,91155179,Premium Makeup Sponge Blender Duo – Black and Pink Egg Shaped Colorful Cosmetic Appliator set - Use This Ecotools for Blending Wet or Powder Foundation and Concealer - Get the Quality for Less Price!,Beauty,1,15,17,N,Y,... go with a brand-name because I believed that the good quality will pay off,"I chose to go with a brand-name because I believed that the good quality will pay off. But to my dissatisfaction, it turned out to be a piece of junk — had torn after its very first cleaning",8/16/2015
